type,route,lang,file,line_start,line_end,text
string:literal,/knowledge | /knowledge/en,vi,src/pages/CombinedKnowledgePage.jsx,103,103,Tiền Tệ
string:literal,/knowledge | /knowledge/en,en,src/pages/CombinedKnowledgePage.jsx,104,104,"Origins, nature, functions, and circulation laws"
string:literal,/knowledge | /knowledge/en,vi,src/pages/CombinedKnowledgePage.jsx,104,104,"Nguồn gốc, bản chất, chức năng và quy luật lưu thông"
string:literal,/knowledge | /knowledge/en,en,src/pages/CombinedKnowledgePage.jsx,108,108,quick-link-card role
string:literal,/knowledge | /knowledge/en,vi,src/pages/CombinedKnowledgePage.jsx,111,111,Dịch Vụ
string:literal,/knowledge | /knowledge/en,en,src/pages/CombinedKnowledgePage.jsx,112,112,Nature of services and special exchange relations
string:literal,/knowledge | /knowledge/en,vi,src/pages/CombinedKnowledgePage.jsx,112,112,Bản chất dịch vụ & các quan hệ trao đổi đặc thù
string:literal,/knowledge | /knowledge/en,en,src/pages/CombinedKnowledgePage.jsx,116,116,quick-link-card future
string:literal,/knowledge | /knowledge/en,en,src/pages/CombinedKnowledgePage.jsx,119,119,Market Concepts
string:literal,/knowledge | /knowledge/en,vi,src/pages/CombinedKnowledgePage.jsx,119,119,Khái Niệm Thị Trường
string:literal,/knowledge | /knowledge/en,en,src/pages/CombinedKnowledgePage.jsx,120,120,"Definition, types, and roles of markets"
string:literal,/knowledge | /knowledge/en,vi,src/pages/CombinedKnowledgePage.jsx,120,120,"Khái niệm, phân loại và vai trò của thị trường"
string:literal,/knowledge | /knowledge/en,en,src/pages/CombinedKnowledgePage.jsx,124,124,quick-link-card conclusion
string:literal,/knowledge | /knowledge/en,en,src/pages/CombinedKnowledgePage.jsx,127,127,Market Economy
string:literal,/knowledge | /knowledge/en,vi,src/pages/CombinedKnowledgePage.jsx,127,127,Kinh Tế Thị Trường
string:literal,/knowledge | /knowledge/en,en,src/pages/CombinedKnowledgePage.jsx,128,128,"Core features, key laws, and the role of the state"
string:literal,/knowledge | /knowledge/en,vi,src/pages/CombinedKnowledgePage.jsx,128,128,"Đặc trưng, các quy luật chủ yếu & vai trò Nhà nước"
string:literal,/chapter2/market-concepts/en,en,src/pages/en/Chapter2MarketConceptsEn.jsx,9,9,section-hero-title
string:literal,/chapter2/market-concepts/en,en,src/pages/en/Chapter2MarketConceptsEn.jsx,11,11,section-main-content
attr:aria-label,/chapter2/market-concepts/en,en,src/pages/en/Chapter2MarketConceptsEn.jsx,13,13,On-page navigation
string:literal,/chapter2/market-concepts/en,en,src/pages/en/Chapter2MarketConceptsEn.jsx,13,13,On-page navigation
string:literal,/chapter2/market-concepts/en,en,src/pages/en/Chapter2MarketConceptsEn.jsx,14,14,#concept
string:literal,/chapter2/market-concepts/en,en,src/pages/en/Chapter2MarketConceptsEn.jsx,15,15,#types
string:literal,/chapter2/market-concepts/en,en,src/pages/en/Chapter2MarketConceptsEn.jsx,16,16,#roles
string:literal,/chapter2/market-concepts/en,en,src/pages/en/Chapter2MarketConceptsEn.jsx,17,17,#videos
string:literal,/chapter2/market-concepts/en,en,src/pages/en/Chapter2MarketConceptsEn.jsx,18,18,#refs
string:literal,/chapter2/market-concepts/en,en,src/pages/en/Chapter2MarketConceptsEn.jsx,22,22,col-main content-text
attr:aria-label,/chapter2/market-concepts/en,en,src/pages/en/Chapter2MarketConceptsEn.jsx,40,40,Market types table
string:literal,/chapter2/market-concepts/en,en,src/pages/en/Chapter2MarketConceptsEn.jsx,40,40,Market types table
attr:title,/chapter2/market-concepts/en,en,src/pages/en/Chapter2MarketConceptsEn.jsx,111,111,Market and price mechanism
string:literal,/chapter2/market-concepts/en,en,src/pages/en/Chapter2MarketConceptsEn.jsx,111,111,Market and price mechanism
attr:title,/chapter2/market-concepts/en,en,src/pages/en/Chapter2MarketConceptsEn.jsx,116,116,Intro to financial markets
string:literal,/chapter2/market-concepts/en,en,src/pages/en/Chapter2MarketConceptsEn.jsx,116,116,Intro to financial markets
string:literal,/chapter2/market-concepts/en,en,src/pages/en/Chapter2MarketConceptsEn.jsx,135,135,side-card sticky
string:literal,/chapter2/market-concepts/en,en,src/pages/en/Chapter2MarketConceptsEn.jsx,138,138,#types
string:literal,/chapter2/market-concepts/en,en,src/pages/en/Chapter2MarketConceptsEn.jsx,140,140,side-card centered
string:literal,/chapter2/market-economy/en,en,src/pages/en/Chapter2MarketEconomyEn.jsx,9,9,section-hero-title
string:literal,/chapter2/market-economy/en,en,src/pages/en/Chapter2MarketEconomyEn.jsx,11,11,section-main-content
attr:aria-label,/chapter2/market-economy/en,en,src/pages/en/Chapter2MarketEconomyEn.jsx,13,13,On-page navigation
string:literal,/chapter2/market-economy/en,en,src/pages/en/Chapter2MarketEconomyEn.jsx,13,13,On-page navigation
string:literal,/chapter2/market-economy/en,en,src/pages/en/Chapter2MarketEconomyEn.jsx,14,14,#principles
string:literal,/chapter2/market-economy/en,en,src/pages/en/Chapter2MarketEconomyEn.jsx,15,15,#laws
string:literal,/chapter2/market-economy/en,en,src/pages/en/Chapter2MarketEconomyEn.jsx,16,16,#state
string:literal,/chapter2/market-economy/en,en,src/pages/en/Chapter2MarketEconomyEn.jsx,17,17,#videos
string:literal,/chapter2/market-economy/en,en,src/pages/en/Chapter2MarketEconomyEn.jsx,18,18,#refs
string:literal,/chapter2/market-economy/en,en,src/pages/en/Chapter2MarketEconomyEn.jsx,22,22,col-main content-text
attr:title,/chapter2/market-economy/en,en,src/pages/en/Chapter2MarketEconomyEn.jsx,83,83,How markets work
string:literal,/chapter2/market-economy/en,en,src/pages/en/Chapter2MarketEconomyEn.jsx,83,83,How markets work
attr:title,/chapter2/market-economy/en,en,src/pages/en/Chapter2MarketEconomyEn.jsx,88,88,Market failures explained
string:literal,/chapter2/market-economy/en,en,src/pages/en/Chapter2MarketEconomyEn.jsx,88,88,Market failures explained
string:literal,/chapter2/market-economy/en,en,src/pages/en/Chapter2MarketEconomyEn.jsx,107,107,side-card sticky
string:literal,/chapter2/market-economy/en,en,src/pages/en/Chapter2MarketEconomyEn.jsx,110,110,#laws
string:literal,/chapter2/market-economy/en,en,src/pages/en/Chapter2MarketEconomyEn.jsx,112,112,side-card centered
string:literal,/chapter2/money/en,en,src/pages/en/Chapter2MoneyEn.jsx,9,9,section-hero-title
string:literal,/chapter2/money/en,en,src/pages/en/Chapter2MoneyEn.jsx,11,11,section-main-content
attr:aria-label,/chapter2/money/en,en,src/pages/en/Chapter2MoneyEn.jsx,13,13,On-page navigation
string:literal,/chapter2/money/en,en,src/pages/en/Chapter2MoneyEn.jsx,13,13,On-page navigation
string:literal,/chapter2/money/en,en,src/pages/en/Chapter2MoneyEn.jsx,14,14,#origin
string:literal,/chapter2/money/en,en,src/pages/en/Chapter2MoneyEn.jsx,15,15,#functions
string:literal,/chapter2/money/en,en,src/pages/en/Chapter2MoneyEn.jsx,16,16,#equations
string:literal,/chapter2/money/en,en,src/pages/en/Chapter2MoneyEn.jsx,17,17,#modern
string:literal,/chapter2/money/en,en,src/pages/en/Chapter2MoneyEn.jsx,18,18,#videos
string:literal,/chapter2/money/en,en,src/pages/en/Chapter2MoneyEn.jsx,23,23,col-main content-text
string:literal,/chapter2/money/en,en,src/pages/en/Chapter2MoneyEn.jsx,48,48,callout info
string:literal,/chapter2/money/en,en,src/pages/en/Chapter2MoneyEn.jsx,50,50,6px 0 0
string:literal,/chapter2/money/en,en,src/pages/en/Chapter2MoneyEn.jsx,54,54,6px 0 0
string:literal,/chapter2/money/en,en,src/pages/en/Chapter2MoneyEn.jsx,58,58,6px 0 0
string:literal,/chapter2/money/en,en,src/pages/en/Chapter2MoneyEn.jsx,62,62,6px 0 0
string:literal,/chapter2/money/en,en,src/pages/en/Chapter2MoneyEn.jsx,66,66,6px 0 0
attr:title,/chapter2/money/en,en,src/pages/en/Chapter2MoneyEn.jsx,102,102,Fundamentals of Marx: The Commodity
string:literal,/chapter2/money/en,en,src/pages/en/Chapter2MoneyEn.jsx,102,102,Fundamentals of Marx: The Commodity
attr:title,/chapter2/money/en,en,src/pages/en/Chapter2MoneyEn.jsx,106,106,Capital Made Easy (1): Commodities and Money
string:literal,/chapter2/money/en,en,src/pages/en/Chapter2MoneyEn.jsx,106,106,Capital Made Easy (1): Commodities and Money
attr:title,/chapter2/money/en,unknown,src/pages/en/Chapter2MoneyEn.jsx,110,110,Reading Capital Vol I with David Harvey – Class 2
string:literal,/chapter2/money/en,unknown,src/pages/en/Chapter2MoneyEn.jsx,110,110,Reading Capital Vol I with David Harvey – Class 2
string:literal,/chapter2/money/en,en,src/pages/en/Chapter2MoneyEn.jsx,118,118,side-card sticky
string:literal,/chapter2/money/en,en,src/pages/en/Chapter2MoneyEn.jsx,121,121,#equations
string:literal,/chapter2/money/en,en,src/pages/en/Chapter2MoneyEn.jsx,123,123,side-card centered
string:literal,/chapter2/services/en,en,src/pages/en/Chapter2ServicesEn.jsx,9,9,section-hero-title
string:literal,/chapter2/services/en,en,src/pages/en/Chapter2ServicesEn.jsx,11,11,section-main-content
attr:aria-label,/chapter2/services/en,en,src/pages/en/Chapter2ServicesEn.jsx,13,13,On-page navigation
string:literal,/chapter2/services/en,en,src/pages/en/Chapter2ServicesEn.jsx,13,13,On-page navigation
string:literal,/chapter2/services/en,en,src/pages/en/Chapter2ServicesEn.jsx,14,14,#services
string:literal,/chapter2/services/en,en,src/pages/en/Chapter2ServicesEn.jsx,15,15,#exchange
string:literal,/chapter2/services/en,en,src/pages/en/Chapter2ServicesEn.jsx,16,16,#compare
string:literal,/chapter2/services/en,en,src/pages/en/Chapter2ServicesEn.jsx,17,17,#videos
string:literal,/chapter2/services/en,en,src/pages/en/Chapter2ServicesEn.jsx,18,18,#sources
string:literal,/chapter2/services/en,en,src/pages/en/Chapter2ServicesEn.jsx,22,22,col-main content-text
string:literal,/chapter2/services/en,en,src/pages/en/Chapter2ServicesEn.jsx,39,39,callout info
string:literal,/chapter2/services/en,en,src/pages/en/Chapter2ServicesEn.jsx,41,41,6px 0 0
attr:aria-label,/chapter2/services/en,en,src/pages/en/Chapter2ServicesEn.jsx,96,96,Comparison table
string:literal,/chapter2/services/en,en,src/pages/en/Chapter2ServicesEn.jsx,96,96,Comparison table
attr:title,/chapter2/services/en,en,src/pages/en/Chapter2ServicesEn.jsx,148,148,Service marketing characteristics
string:literal,/chapter2/services/en,en,src/pages/en/Chapter2ServicesEn.jsx,148,148,Service marketing characteristics
attr:title,/chapter2/services/en,en,src/pages/en/Chapter2ServicesEn.jsx,152,152,Anti-Capitalist Chronicles: Fictitious Capital
string:literal,/chapter2/services/en,en,src/pages/en/Chapter2ServicesEn.jsx,152,152,Anti-Capitalist Chronicles: Fictitious Capital
string:literal,/chapter2/services/en,en,src/pages/en/Chapter2ServicesEn.jsx,170,170,side-card sticky
string:literal,/chapter2/services/en,en,src/pages/en/Chapter2ServicesEn.jsx,173,173,#compare
string:literal,/chapter2/services/en,en,src/pages/en/Chapter2ServicesEn.jsx,175,175,side-card centered
string:literal,(global),en,src/pages/KnowledgeMapPage.jsx,10,10,"linear-gradient(135deg, #4facfe 0%, #00f2fe 100%)"
string:literal,(global),en,src/pages/KnowledgeMapPage.jsx,13,13,section-hero-title
string:literal,(global),en,src/pages/KnowledgeMapPage.jsx,17,17,section-main-content
string:literal,(global),en,src/pages/ProgressPage.jsx,10,10,"linear-gradient(135deg, #22c55e 0%, #16a085 100%)"
string:literal,(global),en,src/pages/ProgressPage.jsx,13,13,section-hero-title
string:literal,(global),en,src/pages/ProgressPage.jsx,17,17,section-main-content
string:literal,(global),en,src/pages/TimelinePage.jsx,10,10,"linear-gradient(135deg, #667eea 0%, #764ba2 100%)"
string:literal,(global),en,src/pages/TimelinePage.jsx,13,13,section-hero-title
string:literal,(global),en,src/pages/TimelinePage.jsx,17,17,section-main-content
string:literal,/content,en,src/template/Content.jsx,13,13,chapter2/money
string:literal,/content,vi,src/template/Content.jsx,14,14,1) Tiền tệ
string:literal,/content,vi,src/template/Content.jsx,15,15,"Nguồn gốc, bản chất và các chức năng của tiền trong kinh tế hàng hoá."
string:literal,/content,en,src/template/Content.jsx,19,19,chapter2/services
string:literal,/content,vi,src/template/Content.jsx,20,20,2) Dịch vụ & quan hệ trao đổi
string:literal,/content,vi,src/template/Content.jsx,21,21,Dịch vụ và các quan hệ trao đổi với một số yếu tố khác hàng hoá hiện nay.
string:literal,/content,en,src/template/Content.jsx,25,25,chapter2/market-concepts
string:literal,/content,vi,src/template/Content.jsx,26,26,3) Thị trường: khái niệm & vai trò
string:literal,/content,vi,src/template/Content.jsx,27,27,"Khái niệm, phân loại và vai trò của thị trường trong nền kinh tế."
string:literal,/content,en,src/template/Content.jsx,31,31,chapter2/market-economy
string:literal,/content,vi,src/template/Content.jsx,32,32,4) Nền kinh tế thị trường
string:literal,/content,vi,src/template/Content.jsx,33,33,Đặc trưng và một số quy luật chủ yếu của nền kinh tế thị trường.
string:literal,/content,en,src/template/Content.jsx,74,74,content-main-title
string:literal,/content,en,src/template/Content.jsx,80,80,content-card-title
string:literal,/content,en,src/template/Content.jsx,81,81,content-card-description
string:literal,/conclusion/en,en,src/template/en/ConclusionEn.jsx,14,14,section-hero-title
string:literal,/conclusion/en,en,src/template/en/ConclusionEn.jsx,16,16,section-main-content
string:literal,/conclusion/en,unknown,src/template/en/ConclusionEn.jsx,137,137,Class struggle is a crucial direct motor — but never the only one.
string:literal,/conclusion/en,en,src/template/en/ConclusionEn.jsx,141,141,The free development of each is the condition for the free development of all.
string:literal,/content/en,en,src/template/en/ContentEn.jsx,12,12,chapter2/money/en
string:literal,/content/en,en,src/template/en/ContentEn.jsx,13,13,1) Money
string:literal,/content/en,en,src/template/en/ContentEn.jsx,14,14,"Origins, nature, and functions of money in a commodity economy."
string:literal,/content/en,en,src/template/en/ContentEn.jsx,18,18,chapter2/services/en
string:literal,/content/en,en,src/template/en/ContentEn.jsx,19,19,2) Services & Exchange Relations
string:literal,/content/en,en,src/template/en/ContentEn.jsx,20,20,Services and special exchange relations for factors beyond ordinary goods.
string:literal,/content/en,en,src/template/en/ContentEn.jsx,24,24,chapter2/market-concepts/en
string:literal,/content/en,en,src/template/en/ContentEn.jsx,25,25,3) Market: Concepts & Roles
string:literal,/content/en,en,src/template/en/ContentEn.jsx,26,26,"Definition, classification, and roles of markets in the economy."
string:literal,/content/en,en,src/template/en/ContentEn.jsx,30,30,chapter2/market-economy/en
string:literal,/content/en,en,src/template/en/ContentEn.jsx,31,31,4) Market Economy
string:literal,/content/en,en,src/template/en/ContentEn.jsx,57,57,content-main-title
string:literal,/content/en,en,src/template/en/ContentEn.jsx,63,63,content-card-title
string:literal,/content/en,en,src/template/en/ContentEn.jsx,64,64,content-card-description
string:literal,/future/en,en,src/template/en/FutureEn.jsx,10,10,section-hero-title
string:literal,/future/en,en,src/template/en/FutureEn.jsx,12,12,section-main-content
string:literal,/future/en,en,src/template/en/FutureEn.jsx,19,19,"From each according to ability, to each according to work."
string:literal,/future/en,en,src/template/en/FutureEn.jsx,20,20,"From each according to ability, to each according to need."
string:literal,/future/en,en,src/template/en/FutureEn.jsx,46,46,callout success
string:literal,/future/en,en,src/template/en/FutureEn.jsx,52,52,In communist society... nobody has one exclusive sphere of activity.
string:literal,/future/en,en,src/template/en/FutureEn.jsx,53,53,"From each according to his ability, to each according to his needs."
string:literal,/future/en,en,src/template/en/FutureEn.jsx,54,54,The state becomes unnecessary.
string:literal,/future/en,en,src/template/en/FutureEn.jsx,55,55,The proletariat will use its political supremacy to wrest... all capital from the bourgeoisie.
string:literal,(global),en,src/template/en/IntroEn.jsx,23,23,intro-section-container
string:literal,(global),en,src/template/en/IntroEn.jsx,24,24,intro-section-title
string:literal,(global),en,src/template/en/IntroEn.jsx,28,28,intro-section-content
string:literal,(global),en,src/template/en/IntroEn.jsx,37,37,intro-section-content
string:literal,(global),en,src/template/en/IntroEn.jsx,48,48,intro-section-content
string:literal,(global),en,src/template/en/IntroEn.jsx,61,61,intro-section-content
string:literal,(global),en,src/template/en/IntroEn.jsx,73,73,intro-section-content
string:literal,(global),en,src/template/en/IntroEn.jsx,87,87,intro-section-content
string:literal,/quiz/en,en,src/template/en/QuizEn.jsx,26,26,quiz-button start-button
string:literal,/quiz/en,en,src/template/en/QuizEn.jsx,49,49,quiz-question-header
string:literal,/role/en,en,src/template/en/RoleEn.jsx,10,10,section-hero-title
string:literal,/role/en,en,src/template/en/RoleEn.jsx,12,12,section-main-content
string:literal,/role/en,en,src/template/en/RoleEn.jsx,27,27,Philosophers have only interpreted the world... the point is to change it.
string:literal,/role/en,en,src/template/en/RoleEn.jsx,28,28,"It is not the consciousness of men that determines their being, but their social being..."
string:literal,/role/en,en,src/template/en/RoleEn.jsx,29,29,Revolution is the festival of the oppressed.
string:literal,/role/en,en,src/template/en/RoleEn.jsx,30,30,Force is the midwife of every old society pregnant with a new one.
attr:title,/role/en,en,src/template/en/RoleEn.jsx,36,36,Historical Role 1
string:literal,/role/en,en,src/template/en/RoleEn.jsx,36,36,Historical Role 1
attr:title,/role/en,en,src/template/en/RoleEn.jsx,40,40,Historical Role 2
string:literal,/role/en,en,src/template/en/RoleEn.jsx,40,40,Historical Role 2
attr:title,/role/en,en,src/template/en/RoleEn.jsx,44,44,Historical Role 3
string:literal,/role/en,en,src/template/en/RoleEn.jsx,44,44,Historical Role 3
string:literal,/theory/en,en,src/template/en/TheoryEn.jsx,10,10,section-hero-title
string:literal,/theory/en,en,src/template/en/TheoryEn.jsx,12,12,section-main-content
string:literal,/theory/en,en,src/template/en/TheoryEn.jsx,20,20,Classes are large groups of people differing by their place in a historically determined system of social production... and therefore differing by the share of social wealth they obtain.
string:literal,/theory/en,en,src/template/en/TheoryEn.jsx,103,103,callout info
string:literal,/theory/en,en,src/template/en/TheoryEn.jsx,115,115,Workers of the world have nothing to lose but their chains.
attr:title,/theory/en,en,src/template/en/TheoryEn.jsx,127,127,Foundational Theory 1
string:literal,/theory/en,en,src/template/en/TheoryEn.jsx,127,127,Foundational Theory 1
attr:title,/theory/en,en,src/template/en/TheoryEn.jsx,131,131,Foundational Theory 2
string:literal,/theory/en,en,src/template/en/TheoryEn.jsx,131,131,Foundational Theory 2
attr:title,/theory/en,en,src/template/en/TheoryEn.jsx,135,135,Foundational Theory 3
string:literal,/theory/en,en,src/template/en/TheoryEn.jsx,135,135,Foundational Theory 3
attr:title,/theory/en,en,src/template/en/TheoryEn.jsx,139,139,Lenin Definition
string:literal,/theory/en,en,src/template/en/TheoryEn.jsx,139,139,Lenin Definition
string:literal,(global),en,src/template/Intro.jsx,37,37,intro-section-container
string:literal,(global),en,src/template/Intro.jsx,39,39,intro-section-title
string:literal,(global),en,src/template/Intro.jsx,45,45,intro-section-content
string:literal,(global),en,src/template/Intro.jsx,55,55,intro-section-content
string:literal,(global),en,src/template/Intro.jsx,67,67,intro-section-content
string:literal,(global),en,src/template/Intro.jsx,84,84,intro-section-content
string:literal,(global),en,src/template/Intro.jsx,98,98,intro-section-content
string:literal,(global),en,src/template/Intro.jsx,113,113,intro-section-content
string:literal,/conclusion,en,src/template/KetLuan.jsx,14,14,section-hero-title
string:literal,/conclusion,en,src/template/KetLuan.jsx,16,16,section-main-content
string:literal,/conclusion,vi,src/template/KetLuan.jsx,196,197,"Đấu tranh giai cấp là động lực trực tiếp, quan trọng của lịch sử — nhưng không phải động lực duy nhất."
string:literal,/conclusion,vi,src/template/KetLuan.jsx,203,204,Sự phát triển tự do của mỗi người là điều kiện cho sự phát triển tự do của tất cả mọi người.
string:literal,/theory,en,src/template/LyThuyet.jsx,71,71,section-hero-title
string:literal,/theory,en,src/template/LyThuyet.jsx,75,75,section-main-content
string:literal,/theory,vi,src/template/LyThuyet.jsx,87,87,"Được gọi là giai cấp, là những tập đoàn người to lớn, khác nhau về địa vị của họ trong một hệ thống sản xuất xã hội nhất định..., về quan hệ của họ đối với những tư liệu sản xuất, về vai trò của họ trong tổ chức lao động xã hội, và do đó khác nhau về cách thức hưởng thụ phần của cải xã hội..."
attr:aria-label,/theory,vi,src/template/LyThuyet.jsx,113,113,Bảng ví dụ giai cấp theo các hình thái
string:literal,/theory,vi,src/template/LyThuyet.jsx,113,113,Bảng ví dụ giai cấp theo các hình thái
string:literal,/theory,en,src/template/LyThuyet.jsx,184,184,callout info
string:literal,/theory,vi,src/template/LyThuyet.jsx,193,193,Lịch sử của tất cả các xã hội hiện có cho đến nay là lịch sử của cuộc đấu tranh giai cấp.
string:literal,/theory,vi,src/template/LyThuyet.jsx,198,198,Giai cấp vô sản không có gì để mất ngoài xiềng xích của mình. Họ có cả một thế giới để giành lấy.
string:literal,/theory,vi,src/template/LyThuyet.jsx,203,203,"Nhà nước là một bộ máy đặc biệt để trấn áp, là bộ máy để một giai cấp này trấn áp giai cấp khác."
attr:title,/theory,vi,src/template/LyThuyet.jsx,216,216,Lý thuyết Nền Tảng - khái niệm giai cấp & đấu tranh giai cấp 1
string:literal,/theory,vi,src/template/LyThuyet.jsx,216,216,Lý thuyết Nền Tảng - khái niệm giai cấp & đấu tranh giai cấp 1
attr:title,/theory,vi,src/template/LyThuyet.jsx,229,229,Lý thuyết Nền Tảng - khái niệm giai cấp & đấu tranh giai cấp 2
string:literal,/theory,vi,src/template/LyThuyet.jsx,229,229,Lý thuyết Nền Tảng - khái niệm giai cấp & đấu tranh giai cấp 2
attr:title,/theory,vi,src/template/LyThuyet.jsx,242,242,Lý thuyết Nền Tảng - khái niệm giai cấp & đấu tranh giai cấp 3
string:literal,/theory,vi,src/template/LyThuyet.jsx,242,242,Lý thuyết Nền Tảng - khái niệm giai cấp & đấu tranh giai cấp 3
attr:title,/theory,vi,src/template/LyThuyet.jsx,255,255,Phân tích định nghĩa giai cấp của Lênin
string:literal,/theory,vi,src/template/LyThuyet.jsx,255,255,Phân tích định nghĩa giai cấp của Lênin
string:literal,/quiz,en,src/template/Quiz.jsx,48,48,quiz-button start-button
string:literal,/quiz,en,src/template/Quiz.jsx,72,72,quiz-question-header
string:literal,/quiz,vi,src/template/Quiz.jsx,108,108,Xem kết quả
string:literal,/quiz,vi,src/template/Quiz.jsx,108,108,Câu tiếp
string:literal,/future,en,src/template/TuongLai.jsx,14,14,section-hero-title
string:literal,/future,en,src/template/TuongLai.jsx,18,18,section-main-content
string:literal,/future,vi,src/template/TuongLai.jsx,31,31,"Từ mỗi người theo khả năng, cho mỗi người theo lao động"
string:literal,/future,vi,src/template/TuongLai.jsx,34,34,"Từ mỗi người theo khả năng, cho mỗi người theo nhu cầu"
string:literal,/future,en,src/template/TuongLai.jsx,71,71,callout success
string:literal,/future,vi,src/template/TuongLai.jsx,72,72,thời tiền sử
string:literal,/future,vi,src/template/TuongLai.jsx,83,83,"Trong xã hội cộng sản, nơi không ai có một lĩnh vực hoạt động riêng biệt mà ai cũng có thể hoàn thiện mình trong bất cứ ngành nào mình muốn."
string:literal,/future,vi,src/template/TuongLai.jsx,88,88,"Từ mỗi người theo khả năng của mình, cho mỗi người theo nhu cầu của mình."
string:literal,/future,vi,src/template/TuongLai.jsx,93,93,"Khi nhà nước cuối cùng thực sự trở thành đại diện của toàn xã hội, thì chính việc đó làm cho nhà nước trở thành thừa thãi."
string:literal,/future,vi,src/template/TuongLai.jsx,98,98,Giai cấp vô sản sẽ sử dụng quyền thống trị chính trị của mình để dần dần tước đoạt tất cả tư bản khỏi tầng lớp tư sản.
attr:title,/future,vi,src/template/TuongLai.jsx,110,110,Xã Hội Tương Lai - khả năng & giới hạn của xã hội không còn đối kháng giai cấp 1
string:literal,/future,vi,src/template/TuongLai.jsx,110,110,Xã Hội Tương Lai - khả năng & giới hạn của xã hội không còn đối kháng giai cấp 1
attr:title,/future,vi,src/template/TuongLai.jsx,123,123,Xã Hội Tương Lai - khả năng & giới hạn của xã hội không còn đối kháng giai cấp 2
string:literal,/future,vi,src/template/TuongLai.jsx,123,123,Xã Hội Tương Lai - khả năng & giới hạn của xã hội không còn đối kháng giai cấp 2
attr:title,/future,vi,src/template/TuongLai.jsx,136,136,Xã Hội Tương Lai - khả năng & giới hạn của xã hội không còn đối kháng giai cấp 3
string:literal,/future,vi,src/template/TuongLai.jsx,136,136,Xã Hội Tương Lai - khả năng & giới hạn của xã hội không còn đối kháng giai cấp 3
string:literal,/future,vi,src/template/TuongLai.jsx,147,147,"Từ mỗi người theo khả năng, cho mỗi người theo lao động"
string:literal,/future,vi,src/template/TuongLai.jsx,150,150,"Từ mỗi người theo khả năng, cho mỗi người theo nhu cầu"
string:literal,/future,vi,src/template/TuongLai.jsx,169,169,xã hội chủ nghĩa thị trường
string:literal,/future,en,src/template/TuongLai.jsx,181,181,callout success
string:literal,/future,vi,src/template/TuongLai.jsx,182,182,thời tiền sử
string:literal,/role,en,src/template/Vaitro.jsx,14,14,section-hero-title
string:literal,/role,en,src/template/Vaitro.jsx,18,18,section-main-content
string:literal,/role,vi,src/template/Vaitro.jsx,48,48,"Triết học chỉ giải thích thế giới theo những cách khác nhau, vấn đề là phải biến đổi nó."
string:literal,/role,vi,src/template/Vaitro.jsx,53,53,"Không phải ý thức của con người quyết định sự tồn tại của họ, trái lại, chính sự tồn tại xã hội của họ quyết định ý thức của họ."
string:literal,/role,vi,src/template/Vaitro.jsx,58,58,Cách mạng là lễ hội của người bị áp bức và bị bóc lột.
string:literal,/role,vi,src/template/Vaitro.jsx,63,63,Bạo lực là người đỡ đẻ của mọi xã hội cũ khi mang thai một xã hội mới.
attr:title,/role,vi,src/template/Vaitro.jsx,75,75,Vai Trò Lịch Sử - đấu tranh giai cấp như động lực phát triển xã hội 1
string:literal,/role,vi,src/template/Vaitro.jsx,75,75,Vai Trò Lịch Sử - đấu tranh giai cấp như động lực phát triển xã hội 1
attr:title,/role,vi,src/template/Vaitro.jsx,88,88,Vai Trò Lịch Sử - đấu tranh giai cấp như động lực phát triển xã hội 2
string:literal,/role,vi,src/template/Vaitro.jsx,88,88,Vai Trò Lịch Sử - đấu tranh giai cấp như động lực phát triển xã hội 2
attr:title,/role,vi,src/template/Vaitro.jsx,101,101,Vai Trò Lịch Sử - đấu tranh giai cấp như động lực phát triển xã hội 3
string:literal,/role,vi,src/template/Vaitro.jsx,101,101,Vai Trò Lịch Sử - đấu tranh giai cấp như động lực phát triển xã hội 3
string:literal,(global),en,src/utils/apiConfig.js,7,7,gemini-1.5-flash-8b-latest
string:literal,(global),en,src/utils/apiConfig.js,8,8,gemini-1.5-flash-8b
string:literal,(global),en,src/utils/apiConfig.js,9,9,gemini-1.5-flash-latest
string:literal,(global),en,src/utils/apiConfig.js,10,10,gemini-1.5-flash
string:literal,(global),en,src/utils/apiConfig.js,11,11,gemini-2.5-flash
string:literal,(global),en,src/utils/apiConfig.js,12,12,gemini-1.5-pro
string:literal,(global),en,src/utils/chatUtils.js,6,6,<strong>$1</strong>
string:literal,(global),en,src/utils/chatUtils.js,7,7,<em>$1</em>
string:literal,(global),vi,src/utils/chatUtils.js,14,14,triết học
string:literal,(global),vi,src/utils/chatUtils.js,14,14,tư tưởng
string:literal,(global),vi,src/utils/chatUtils.js,14,14,lý thuyết
string:literal,(global),vi,src/utils/chatUtils.js,14,14,học thuyết
string:literal,(global),vi,src/utils/chatUtils.js,15,15,thế giới quan
string:literal,(global),vi,src/utils/chatUtils.js,15,15,nhân sinh quan
string:literal,(global),vi,src/utils/chatUtils.js,15,15,phương pháp luận
string:literal,(global),vi,src/utils/chatUtils.js,16,16,siêu hình học
string:literal,(global),vi,src/utils/chatUtils.js,16,16,nhận thức luận
string:literal,(global),vi,src/utils/chatUtils.js,17,17,đạo đức học
string:literal,(global),vi,src/utils/chatUtils.js,17,17,mỹ học
string:literal,(global),vi,src/utils/chatUtils.js,18,18,triết học chính trị
